Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,156,China,CHN,C01,Clearance for home use,0,All MOTs,260300,Copper ores and concentrates,8,kg,188,8,kg,188,188,0,20613,20613.118,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,170,Colombia,COL,C01,Clearance for home use,0,All MOTs,260300,Copper ores and concentrates,8,kg,8,8,kg,8,8,0,259,259.55,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,196,Cyprus,CYP,C20,CPC N.E.S.,0,All MOTs,260300,Copper ores and concentrates,8,kg,16323000,8,kg,16323000,16323000,0,18355047,18355047.584,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,826,United Kingdom,GBR,C20,CPC N.E.S.,0,All MOTs,260300,Copper ores and concentrates,8,kg,434020,8,kg,434020,434020,0,461778,461778.648,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,620,Portugal,PRT,C20,CPC N.E.S.,0,All MOTs,260300,Copper ores and concentrates,8,kg,492280,8,kg,492280,492280,0,820786,820786.992,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,528,Netherlands,NLD,C20,CPC N.E.S.,0,All MOTs,260300,Copper ores and concentrates,8,kg,2073370,8,kg,2073370,2073370,0,4057604,4057604.708,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,276,Germany,DEU,C20,CPC N.E.S.,0,All MOTs,260300,Copper ores and concentrates,8,kg,7201,8,kg,7201,7201,0,135148,135148.671,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,251,France,FRA,C20,CPC N.E.S.,0,All MOTs,260300,Copper ores and concentrates,8,kg,299380,8,kg,299380,299380,0,453659,453659.217,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,380,Italy,ITA,C20,CPC N.E.S.,0,All MOTs,260300,Copper ores and concentrates,8,kg,7000,8,kg,7000,7000,0,25500,25500.875,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,484,Mexico,MEX,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,252811600,8,kg,252811600,252811600,0,373540636,373540636.76,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,76,Brazil,BRA,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,195825210,8,kg,195825210,195825210,0,384341799,384341799.695,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,124,Canada,CAN,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,100245460,8,kg,100245460,100245460,0,174411845,174411845.948,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,504,Morocco,MAR,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,24925500,8,kg,24925500,24925500,0,25336648,25336648.18,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,360,Indonesia,IDN,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,33000900,8,kg,33000900,33000900,0,62002840,62002840.004,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,604,Peru,PER,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,166024700,8,kg,166024700,166024700,0,291357713,291357713.172,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,152,Chile,CHL,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,429988218,8,kg,429988218,429988218,0,646525440,646525440.64,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,458,Malaysia,MYS,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,591720,8,kg,591720,591720,0,464069,464069.589,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,218,Ecuador,ECU,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,188140,8,kg,188140,188140,0,58828,58828.505,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,196,Cyprus,CYP,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,16323000,8,kg,16323000,16323000,0,18355047,18355047.584,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,591,Panama,PAN,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,78028400,8,kg,78028400,78028400,0,90448921,90448921.224,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,268,Georgia,GEO,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,83885100,8,kg,83885100,83885100,0,111701046,111701046.755,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,792,Turkey,TUR,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,53540,8,kg,53540,53540,0,67344,67344.347,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,842,USA,USA,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,107141702,8,kg,107141702,107141702,0,145008396,145008396.74,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,156,China,CHN,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,188,8,kg,188,188,0,20613,20613.118,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,826,United Kingdom,GBR,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,434020,8,kg,434020,434020,0,461778,461778.648,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,620,Portugal,PRT,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,492280,8,kg,492280,492280,0,820786,820786.992,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,528,Netherlands,NLD,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,2073370,8,kg,2073370,2073370,0,4057604,4057604.708,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,276,Germany,DEU,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,7201,8,kg,7201,7201,0,135148,135148.671,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,251,France,FRA,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,299380,8,kg,299380,299380,0,453659,453659.217,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,380,Italy,ITA,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,7000,8,kg,7000,7000,0,25500,25500.875,,0
H5,2019,2019,2019,6,1,0,FM,724,Spain,ESP,0,World,W00,170,Colombia,COL,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,8,8,kg,8,8,0,259,259.55,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,31,Azerbaijan,AZE,C00,All CPCs,2100,Sea,260300,Copper ores and concentrates,8,kg,567340,8,kg,567340,567340,0,1100536,1100536.799,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,31,Azerbaijan,AZE,C01,Clearance for home use,2100,Sea,260300,Copper ores and concentrates,8,kg,567340,8,kg,567340,567340,0,1100536,1100536.799,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,31,Azerbaijan,AZE,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,567340,8,kg,567340,567340,0,1100536,1100536.799,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,31,Azerbaijan,AZE,C01,Clearance for home use,0,All MOTs,260300,Copper ores and concentrates,8,kg,567340,8,kg,567340,567340,0,1100536,1100536.799,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,56,Belgium,BEL,C20,CPC N.E.S.,3200,Road,260300,Copper ores and concentrates,8,kg,165780,8,kg,165780,165780,0,211810,211810.089,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,56,Belgium,BEL,C00,All CPCs,3200,Road,260300,Copper ores and concentrates,8,kg,165780,8,kg,165780,165780,0,211810,211810.089,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,56,Belgium,BEL,C20,CPC N.E.S.,0,All MOTs,260300,Copper ores and concentrates,8,kg,165780,8,kg,165780,165780,0,211810,211810.089,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,56,Belgium,BEL,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,165780,8,kg,165780,165780,0,211810,211810.089,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,0,World,W00,C20,CPC N.E.S.,2100,Sea,260300,Copper ores and concentrates,8,kg,16536270,8,kg,16536270,16536270,0,18717696,18717696.752,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,0,World,W00,C20,CPC N.E.S.,0,All MOTs,260300,Copper ores and concentrates,8,kg,19802031,8,kg,19802031,19802031,0,24521336,24521336.783,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,0,World,W00,C20,CPC N.E.S.,3200,Road,260300,Copper ores and concentrates,8,kg,3265761,8,kg,3265761,3265761,0,5803640,5803640.031,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,0,World,W00,C01,Clearance for home use,0,All MOTs,260300,Copper ores and concentrates,8,kg,1473277726,8,kg,1473277726,1473277726,0,2306386941,2306386941.025,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,0,World,W00,C01,Clearance for home use,1000,Air,260300,Copper ores and concentrates,8,kg,386,8,kg,386,386,0,21754,21754.86,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,0,World,W00,C01,Clearance for home use,2100,Sea,260300,Copper ores and concentrates,8,kg,1473277340,8,kg,1473277340,1473277340,0,2306365186,2306365186.165,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,260300,Copper ores and concentrates,8,kg,3265761,8,kg,3265761,3265761,0,5803640,5803640.031,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,1493079757,8,kg,1493079757,1493079757,0,2330908277,2330908277.809,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,260300,Copper ores and concentrates,8,kg,386,8,kg,386,386,0,21754,21754.86,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,0,World,W00,C00,All CPCs,2100,Sea,260300,Copper ores and concentrates,8,kg,1489813610,8,kg,1489813610,1489813610,0,2325082882,2325082882.917,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,196,Cyprus,CYP,C20,CPC N.E.S.,2100,Sea,260300,Copper ores and concentrates,8,kg,16323000,8,kg,16323000,16323000,0,18355047,18355047.584,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,276,Germany,DEU,C20,CPC N.E.S.,3200,Road,260300,Copper ores and concentrates,8,kg,7201,8,kg,7201,7201,0,135148,135148.671,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,380,Italy,ITA,C20,CPC N.E.S.,3200,Road,260300,Copper ores and concentrates,8,kg,7000,8,kg,7000,7000,0,25500,25500.875,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,251,France,FRA,C20,CPC N.E.S.,3200,Road,260300,Copper ores and concentrates,8,kg,299380,8,kg,299380,299380,0,453659,453659.217,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,156,China,CHN,C01,Clearance for home use,1000,Air,260300,Copper ores and concentrates,8,kg,188,8,kg,188,188,0,20613,20613.118,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,124,Canada,CAN,C01,Clearance for home use,1000,Air,260300,Copper ores and concentrates,8,kg,60,8,kg,60,60,0,179,179.649,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,152,Chile,CHL,C01,Clearance for home use,1000,Air,260300,Copper ores and concentrates,8,kg,118,8,kg,118,118,0,484,484.875,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,170,Colombia,COL,C01,Clearance for home use,1000,Air,260300,Copper ores and concentrates,8,kg,8,8,kg,8,8,0,259,259.55,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,76,Brazil,BRA,C01,Clearance for home use,1000,Air,260300,Copper ores and concentrates,8,kg,10,8,kg,10,10,0,123,123.091,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,268,Georgia,GEO,C01,Clearance for home use,2100,Sea,260300,Copper ores and concentrates,8,kg,83885100,8,kg,83885100,83885100,0,111701046,111701046.755,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,218,Ecuador,ECU,C01,Clearance for home use,2100,Sea,260300,Copper ores and concentrates,8,kg,188140,8,kg,188140,188140,0,58828,58828.505,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,152,Chile,CHL,C01,Clearance for home use,2100,Sea,260300,Copper ores and concentrates,8,kg,429988100,8,kg,429988100,429988100,0,646524955,646524955.765,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,124,Canada,CAN,C01,Clearance for home use,2100,Sea,260300,Copper ores and concentrates,8,kg,100245400,8,kg,100245400,100245400,0,174411666,174411666.298,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,360,Indonesia,IDN,C01,Clearance for home use,2100,Sea,260300,Copper ores and concentrates,8,kg,33000900,8,kg,33000900,33000900,0,62002840,62002840.004,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,76,Brazil,BRA,C01,Clearance for home use,2100,Sea,260300,Copper ores and concentrates,8,kg,195825200,8,kg,195825200,195825200,0,384341676,384341676.604,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,76,Brazil,BRA,C00,All CPCs,2100,Sea,260300,Copper ores and concentrates,8,kg,195825200,8,kg,195825200,195825200,0,384341676,384341676.604,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,360,Indonesia,IDN,C00,All CPCs,2100,Sea,260300,Copper ores and concentrates,8,kg,33000900,8,kg,33000900,33000900,0,62002840,62002840.004,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,124,Canada,CAN,C00,All CPCs,2100,Sea,260300,Copper ores and concentrates,8,kg,100245400,8,kg,100245400,100245400,0,174411666,174411666.298,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,152,Chile,CHL,C00,All CPCs,2100,Sea,260300,Copper ores and concentrates,8,kg,429988100,8,kg,429988100,429988100,0,646524955,646524955.765,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,218,Ecuador,ECU,C00,All CPCs,2100,Sea,260300,Copper ores and concentrates,8,kg,188140,8,kg,188140,188140,0,58828,58828.505,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,196,Cyprus,CYP,C00,All CPCs,2100,Sea,260300,Copper ores and concentrates,8,kg,16323000,8,kg,16323000,16323000,0,18355047,18355047.584,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,268,Georgia,GEO,C00,All CPCs,2100,Sea,260300,Copper ores and concentrates,8,kg,83885100,8,kg,83885100,83885100,0,111701046,111701046.755,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,152,Chile,CHL,C00,All CPCs,1000,Air,260300,Copper ores and concentrates,8,kg,118,8,kg,118,118,0,484,484.875,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,124,Canada,CAN,C00,All CPCs,1000,Air,260300,Copper ores and concentrates,8,kg,60,8,kg,60,60,0,179,179.649,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,156,China,CHN,C00,All CPCs,1000,Air,260300,Copper ores and concentrates,8,kg,188,8,kg,188,188,0,20613,20613.118,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,170,Colombia,COL,C00,All CPCs,1000,Air,260300,Copper ores and concentrates,8,kg,8,8,kg,8,8,0,259,259.55,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,76,Brazil,BRA,C00,All CPCs,1000,Air,260300,Copper ores and concentrates,8,kg,10,8,kg,10,10,0,123,123.091,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,276,Germany,DEU,C00,All CPCs,3200,Road,260300,Copper ores and concentrates,8,kg,7201,8,kg,7201,7201,0,135148,135148.671,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,380,Italy,ITA,C00,All CPCs,3200,Road,260300,Copper ores and concentrates,8,kg,7000,8,kg,7000,7000,0,25500,25500.875,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,251,France,FRA,C00,All CPCs,3200,Road,260300,Copper ores and concentrates,8,kg,299380,8,kg,299380,299380,0,453659,453659.217,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,76,Brazil,BRA,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,195825210,8,kg,195825210,195825210,0,384341799,384341799.695,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,124,Canada,CAN,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,100245460,8,kg,100245460,100245460,0,174411845,174411845.948,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,360,Indonesia,IDN,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,33000900,8,kg,33000900,33000900,0,62002840,62002840.004,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,170,Colombia,COL,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,8,8,kg,8,8,0,259,259.55,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,152,Chile,CHL,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,429988218,8,kg,429988218,429988218,0,646525440,646525440.64,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,218,Ecuador,ECU,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,188140,8,kg,188140,188140,0,58828,58828.505,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,196,Cyprus,CYP,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,16323000,8,kg,16323000,16323000,0,18355047,18355047.584,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,268,Georgia,GEO,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,83885100,8,kg,83885100,83885100,0,111701046,111701046.755,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,156,China,CHN,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,188,8,kg,188,188,0,20613,20613.118,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,276,Germany,DEU,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,7201,8,kg,7201,7201,0,135148,135148.671,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,251,France,FRA,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,299380,8,kg,299380,299380,0,453659,453659.217,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,380,Italy,ITA,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,7000,8,kg,7000,7000,0,25500,25500.875,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,170,Colombia,COL,C01,Clearance for home use,0,All MOTs,260300,Copper ores and concentrates,8,kg,8,8,kg,8,8,0,259,259.55,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,268,Georgia,GEO,C01,Clearance for home use,0,All MOTs,260300,Copper ores and concentrates,8,kg,83885100,8,kg,83885100,83885100,0,111701046,111701046.755,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,218,Ecuador,ECU,C01,Clearance for home use,0,All MOTs,260300,Copper ores and concentrates,8,kg,188140,8,kg,188140,188140,0,58828,58828.505,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,152,Chile,CHL,C01,Clearance for home use,0,All MOTs,260300,Copper ores and concentrates,8,kg,429988218,8,kg,429988218,429988218,0,646525440,646525440.64,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,360,Indonesia,IDN,C01,Clearance for home use,0,All MOTs,260300,Copper ores and concentrates,8,kg,33000900,8,kg,33000900,33000900,0,62002840,62002840.004,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,124,Canada,CAN,C01,Clearance for home use,0,All MOTs,260300,Copper ores and concentrates,8,kg,100245460,8,kg,100245460,100245460,0,174411845,174411845.948,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,76,Brazil,BRA,C01,Clearance for home use,0,All MOTs,260300,Copper ores and concentrates,8,kg,195825210,8,kg,195825210,195825210,0,384341799,384341799.695,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,156,China,CHN,C01,Clearance for home use,0,All MOTs,260300,Copper ores and concentrates,8,kg,188,8,kg,188,188,0,20613,20613.118,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,380,Italy,ITA,C20,CPC N.E.S.,0,All MOTs,260300,Copper ores and concentrates,8,kg,7000,8,kg,7000,7000,0,25500,25500.875,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,251,France,FRA,C20,CPC N.E.S.,0,All MOTs,260300,Copper ores and concentrates,8,kg,299380,8,kg,299380,299380,0,453659,453659.217,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,276,Germany,DEU,C20,CPC N.E.S.,0,All MOTs,260300,Copper ores and concentrates,8,kg,7201,8,kg,7201,7201,0,135148,135148.671,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,196,Cyprus,CYP,C20,CPC N.E.S.,0,All MOTs,260300,Copper ores and concentrates,8,kg,16323000,8,kg,16323000,16323000,0,18355047,18355047.584,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,620,Portugal,PRT,C20,CPC N.E.S.,2100,Sea,260300,Copper ores and concentrates,8,kg,213270,8,kg,213270,213270,0,362649,362649.168,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,591,Panama,PAN,C01,Clearance for home use,2100,Sea,260300,Copper ores and concentrates,8,kg,78028400,8,kg,78028400,78028400,0,90448921,90448921.224,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,604,Peru,PER,C01,Clearance for home use,2100,Sea,260300,Copper ores and concentrates,8,kg,166024700,8,kg,166024700,166024700,0,291357713,291357713.172,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,458,Malaysia,MYS,C01,Clearance for home use,2100,Sea,260300,Copper ores and concentrates,8,kg,591720,8,kg,591720,591720,0,464069,464069.589,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,484,Mexico,MEX,C01,Clearance for home use,2100,Sea,260300,Copper ores and concentrates,8,kg,252811600,8,kg,252811600,252811600,0,373540636,373540636.76,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,504,Morocco,MAR,C01,Clearance for home use,2100,Sea,260300,Copper ores and concentrates,8,kg,24925500,8,kg,24925500,24925500,0,25336648,25336648.18,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,504,Morocco,MAR,C00,All CPCs,2100,Sea,260300,Copper ores and concentrates,8,kg,24925500,8,kg,24925500,24925500,0,25336648,25336648.18,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,484,Mexico,MEX,C00,All CPCs,2100,Sea,260300,Copper ores and concentrates,8,kg,252811600,8,kg,252811600,252811600,0,373540636,373540636.76,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,620,Portugal,PRT,C00,All CPCs,2100,Sea,260300,Copper ores and concentrates,8,kg,213270,8,kg,213270,213270,0,362649,362649.168,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,458,Malaysia,MYS,C00,All CPCs,2100,Sea,260300,Copper ores and concentrates,8,kg,591720,8,kg,591720,591720,0,464069,464069.589,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,604,Peru,PER,C00,All CPCs,2100,Sea,260300,Copper ores and concentrates,8,kg,166024700,8,kg,166024700,166024700,0,291357713,291357713.172,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,591,Panama,PAN,C00,All CPCs,2100,Sea,260300,Copper ores and concentrates,8,kg,78028400,8,kg,78028400,78028400,0,90448921,90448921.224,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,620,Portugal,PRT,C20,CPC N.E.S.,3200,Road,260300,Copper ores and concentrates,8,kg,279010,8,kg,279010,279010,0,458137,458137.823,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,620,Portugal,PRT,C00,All CPCs,3200,Road,260300,Copper ores and concentrates,8,kg,279010,8,kg,279010,279010,0,458137,458137.823,,0
H5,2019,2019,2019,6,1,0,M,724,Spain,ESP,0,World,W00,528,Netherlands,NLD,C20,CPC N.E.S.,3200,Road,260300,Copper ores and concentrates,8,kg,2073370,8,kg,2073370,2073370,0,4057604,4057604.708,,0
